,url,scene_tag,start_frame,end_frame,mean_frame
5607,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/10/CAMHDA301-20170910T211500.mov,d4_p2_z0,4431,4861,4646
5608,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T001500.mov,d4_p2_z0,3021,3311,3166
5609,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T001500.mov,d4_p2_z0,4401,4831,4616
5610,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T031500.mov,d4_p2_z0,3041,3371,3206
5611,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T031500.mov,d4_p2_z0,4411,4841,4626
5612,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T061500.mov,d4_p2_z0,3041,3361,3201
5613,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T061500.mov,d4_p2_z0,4411,4721,4566
5614,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T091500.mov,d4_p2_z0,3061,3361,3211
5615,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T091500.mov,d4_p2_z0,4421,4851,4636
5616,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T121500.mov,d4_p2_z0,3031,3321,3176
5617,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T121500.mov,d4_p2_z0,4401,4841,4621
5618,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T151500.mov,d4_p2_z0,3061,3381,3221
5619,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T151500.mov,d4_p2_z0,4431,4851,4641
5620,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T181500.mov,d4_p2_z0,3031,3321,3176
5621,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T181500.mov,d4_p2_z0,4411,4661,4536
5622,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T181500.mov,d4_p2_z0,4721,4841,4781
5623,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T211500.mov,d4_p2_z0,3031,3361,3196
5624,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/11/CAMHDA301-20170911T211500.mov,d4_p2_z0,4411,4841,4626
5625,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T001500.mov,d4_p2_z0,3041,3331,3186
5626,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T001500.mov,d4_p2_z0,4411,4661,4536
5627,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T001500.mov,d4_p2_z0,4711,4851,4781
5628,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T031500.mov,d4_p2_z0,3041,3371,3206
5629,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T031500.mov,d4_p2_z0,4431,4861,4646
5630,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T061500.mov,d4_p2_z0,3041,3321,3181
5631,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T061500.mov,d4_p2_z0,4401,4831,4616
5632,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T091500.mov,d4_p2_z0,2991,3301,3146
5633,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T091500.mov,d4_p2_z0,4381,4811,4596
5634,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T121500.mov,d4_p2_z0,3041,3161,3101
5635,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T121500.mov,d4_p2_z0,3211,3331,3271
5636,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T121500.mov,d4_p2_z0,4411,4851,4631
5637,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T181500.mov,d4_p2_z0,3031,3151,3091
5638,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T181500.mov,d4_p2_z0,3201,3311,3256
5639,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T181500.mov,d4_p2_z0,4401,4681,4541
5640,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T181500.mov,d4_p2_z0,4731,4821,4776
5641,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T211500.mov,d4_p2_z0,3051,3201,3126
5642,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T211500.mov,d4_p2_z0,3251,3361,3306
5643,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/12/CAMHDA301-20170912T211500.mov,d4_p2_z0,4411,4851,4631
5644,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/13/CAMHDA301-20170913T001500.mov,d4_p2_z0,3011,3321,3166
5645,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/13/CAMHDA301-20170913T001500.mov,d4_p2_z0,4411,4841,4626
5646,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/13/CAMHDA301-20170913T031500.mov,d4_p2_z0,3051,3371,3211
5647,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/13/CAMHDA301-20170913T031500.mov,d4_p2_z0,4421,4861,4641
5648,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/13/CAMHDA301-20170913T061500.mov,d4_p2_z0,3031,3311,3171
5649,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/13/CAMHDA301-20170913T061500.mov,d4_p2_z0,4401,4831,4616
5650,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T061500.mov,d4_p2_z0,3051,3331,3191
5651,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T061500.mov,d4_p2_z0,4421,4841,4631
5652,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T091500.mov,d4_p2_z0,3031,3351,3191
5653,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T091500.mov,d4_p2_z0,4411,4651,4531
5654,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T091500.mov,d4_p2_z0,4701,4831,4766
5655,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T121500.mov,d4_p2_z0,3051,3371,3211
5656,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T121500.mov,d4_p2_z0,4421,4851,4636
5657,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T151500.mov,d4_p2_z0,3041,3321,3181
5658,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T151500.mov,d4_p2_z0,4421,4851,4636
5659,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T181500.mov,d4_p2_z0,3001,3311,3156
5660,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T181500.mov,d4_p2_z0,4411,4831,4621
5661,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T211500.mov,d4_p2_z0,3041,3351,3196
5662,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/14/CAMHDA301-20170914T211500.mov,d4_p2_z0,4401,4831,4616
5663,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T001500.mov,d4_p2_z0,3031,3351,3191
5664,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T001500.mov,d4_p2_z0,4401,4831,4616
5665,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T031500.mov,d4_p2_z0,3071,3391,3231
5666,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T031500.mov,d4_p2_z0,4451,4871,4661
5667,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T061500.mov,d4_p2_z0,3031,3331,3181
5668,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T061500.mov,d4_p2_z0,4411,4851,4631
5669,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T091500.mov,d4_p2_z0,3041,3361,3201
5670,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T091500.mov,d4_p2_z0,4411,4841,4626
5671,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T121500.mov,d4_p2_z0,3021,3311,3166
5672,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T121500.mov,d4_p2_z0,4391,4821,4606
5673,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T151500.mov,d4_p2_z0,3051,3381,3216
5674,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T151500.mov,d4_p2_z0,4431,4861,4646
5675,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T181500.mov,d4_p2_z0,3031,3311,3171
5676,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T181500.mov,d4_p2_z0,4401,4831,4616
5677,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T184600.mov,d4_p2_z0,621,881,751
5678,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T184600.mov,d4_p2_z0,1561,1861,1711
5679,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T184600.mov,d4_p2_z0,11521,11781,11651
5680,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T211500.mov,d4_p2_z0,3031,3351,3191
5681,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/15/CAMHDA301-20170915T211500.mov,d4_p2_z0,4401,4831,4616
5682,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T001500.mov,d4_p2_z0,3051,3341,3196
5683,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T001500.mov,d4_p2_z0,4441,4861,4651
5684,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T031500.mov,d4_p2_z0,3031,3351,3191
5685,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T031500.mov,d4_p2_z0,4401,4831,4616
5686,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T061500.mov,d4_p2_z0,3051,3361,3206
5687,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T061500.mov,d4_p2_z0,4411,4841,4626
5688,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T091500.mov,d4_p2_z0,3021,3301,3161
5689,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T091500.mov,d4_p2_z0,4391,4821,4606
5690,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T121500.mov,d4_p2_z0,3031,3351,3191
5691,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T121500.mov,d4_p2_z0,4401,4831,4616
5692,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T151500.mov,d4_p2_z0,3041,3351,3196
5693,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T151500.mov,d4_p2_z0,4401,4831,4616
5694,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T181500.mov,d4_p2_z0,3021,3301,3161
5695,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T181500.mov,d4_p2_z0,4381,4821,4601
5696,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T211500.mov,d4_p2_z0,3051,3361,3206
5697,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/16/CAMHDA301-20170916T211500.mov,d4_p2_z0,4411,4841,4626
5698,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T001500.mov,d4_p2_z0,3041,3361,3201
5699,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T001500.mov,d4_p2_z0,4411,4691,4551
5700,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T001500.mov,d4_p2_z0,4741,4841,4791
5701,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T031500.mov,d4_p2_z0,3041,3321,3181
5702,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T031500.mov,d4_p2_z0,4411,4841,4626
5703,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T061500.mov,d4_p2_z0,3041,3321,3181
5704,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T061500.mov,d4_p2_z0,4401,4661,4531
5705,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T061500.mov,d4_p2_z0,4711,4841,4776
5706,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T091500.mov,d4_p2_z0,3061,3341,3201
5707,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T091500.mov,d4_p2_z0,4431,4851,4641
5708,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T121500.mov,d4_p2_z0,3041,3321,3181
5709,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T121500.mov,d4_p2_z0,4411,4841,4626
5710,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T151500.mov,d4_p2_z0,3051,3381,3216
5711,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T151500.mov,d4_p2_z0,4451,4871,4661
5712,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T181500.mov,d4_p2_z0,3061,3351,3206
5713,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T181500.mov,d4_p2_z0,4401,4681,4541
5714,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T181500.mov,d4_p2_z0,4751,4831,4791
5715,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T211500.mov,d4_p2_z0,3011,3301,3156
5716,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/17/CAMHDA301-20170917T211500.mov,d4_p2_z0,4391,4821,4606
5717,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T001500.mov,d4_p2_z0,3051,3381,3216
5718,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T001500.mov,d4_p2_z0,4431,4851,4641
5719,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T031500.mov,d4_p2_z0,3031,3361,3196
5720,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T031500.mov,d4_p2_z0,4411,4841,4626
5721,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T061500.mov,d4_p2_z0,3301,3341,3321
5722,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T061500.mov,d4_p2_z0,4401,4831,4616
5723,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T091500.mov,d4_p2_z0,3021,3351,3186
5724,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T091500.mov,d4_p2_z0,4401,4831,4616
5725,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T121500.mov,d4_p2_z0,3031,3321,3176
5726,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T121500.mov,d4_p2_z0,4401,4831,4616
5727,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T151500.mov,d4_p2_z0,3051,3321,3186
5728,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T151500.mov,d4_p2_z0,4411,4841,4626
5729,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T181500.mov,d4_p2_z0,3041,3321,3181
5730,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T181500.mov,d4_p2_z0,4411,4831,4621
5731,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T211500.mov,d4_p2_z0,3061,3371,3216
5732,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/18/CAMHDA301-20170918T211500.mov,d4_p2_z0,4421,4851,4636
5733,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T001500.mov,d4_p2_z0,3041,3351,3196
5734,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T001500.mov,d4_p2_z0,4401,4831,4616
5735,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T031500.mov,d4_p2_z0,3051,3331,3191
5736,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T031500.mov,d4_p2_z0,4421,4851,4636
5737,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T061500.mov,d4_p2_z0,3031,3331,3181
5738,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T061500.mov,d4_p2_z0,4421,4851,4636
5739,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T091500.mov,d4_p2_z0,3041,3321,3181
5740,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T091500.mov,d4_p2_z0,4401,4831,4616
5741,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T121500.mov,d4_p2_z0,3031,3321,3176
5742,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T121500.mov,d4_p2_z0,4401,4831,4616
5743,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T151500.mov,d4_p2_z0,3051,3381,3216
5744,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/19/CAMHDA301-20170919T151500.mov,d4_p2_z0,4421,4861,4641
5745,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T001500.mov,d4_p2_z0,3041,3361,3201
5746,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T001500.mov,d4_p2_z0,4411,4851,4631
5747,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T031500.mov,d4_p2_z0,3041,3331,3186
5748,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T031500.mov,d4_p2_z0,4411,4851,4631
5749,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T061500.mov,d4_p2_z0,3041,3361,3201
5750,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T061500.mov,d4_p2_z0,4401,4841,4621
5751,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T091500.mov,d4_p2_z0,3021,3361,3191
5752,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T091500.mov,d4_p2_z0,4411,4661,4536
5753,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T091500.mov,d4_p2_z0,4721,4851,4786
5754,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T121500.mov,d4_p2_z0,3051,3341,3196
5755,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T121500.mov,d4_p2_z0,4421,4851,4636
5756,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T151500.mov,d4_p2_z0,3031,3361,3196
5757,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T151500.mov,d4_p2_z0,4411,4841,4626
5758,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T181500.mov,d4_p2_z0,3031,3351,3191
5759,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T181500.mov,d4_p2_z0,4401,4831,4616
5760,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T211500.mov,d4_p2_z0,3061,3161,3111
5761,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T211500.mov,d4_p2_z0,3211,3321,3266
5762,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T211500.mov,d4_p2_z0,4411,4701,4556
5763,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/20/CAMHDA301-20170920T211500.mov,d4_p2_z0,4751,4841,4796
5764,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T001500.mov,d4_p2_z0,3031,3321,3176
5765,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T001500.mov,d4_p2_z0,4401,4831,4616
5766,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T031500.mov,d4_p2_z0,3051,3331,3191
5767,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T031500.mov,d4_p2_z0,4421,4851,4636
5768,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T061500.mov,d4_p2_z0,3041,3331,3186
5769,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T061500.mov,d4_p2_z0,4411,4841,4626
5770,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T091500.mov,d4_p2_z0,3041,3321,3181
5771,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T091500.mov,d4_p2_z0,4411,4841,4626
5772,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T121500.mov,d4_p2_z0,3021,3341,3181
5773,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T121500.mov,d4_p2_z0,4391,4821,4606
5774,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T151500.mov,d4_p2_z0,3071,3381,3226
5775,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T151500.mov,d4_p2_z0,4431,4861,4646
5776,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T181500.mov,d4_p2_z0,3051,3371,3211
5777,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T181500.mov,d4_p2_z0,4421,4851,4636
5778,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T211500.mov,d4_p2_z0,3021,3351,3186
5779,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/21/CAMHDA301-20170921T211500.mov,d4_p2_z0,4401,4821,4611
5780,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T001500.mov,d4_p2_z0,3041,3361,3201
5781,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T001500.mov,d4_p2_z0,4411,4841,4626
5782,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T031500.mov,d4_p2_z0,3031,3351,3191
5783,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T031500.mov,d4_p2_z0,4401,4831,4616
5784,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T061500.mov,d4_p2_z0,3041,3361,3201
5785,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T061500.mov,d4_p2_z0,4401,4841,4621
5786,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T091500.mov,d4_p2_z0,3001,3341,3171
5787,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T091500.mov,d4_p2_z0,4391,4821,4606
5788,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T121500.mov,d4_p2_z0,3041,3361,3201
5789,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T121500.mov,d4_p2_z0,4411,4841,4626
5790,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T151500.mov,d4_p2_z0,3021,3341,3181
5791,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T151500.mov,d4_p2_z0,4391,4831,4611
5792,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T181500.mov,d4_p2_z0,3221,3341,3281
5793,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T181500.mov,d4_p2_z0,4431,4851,4641
5794,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T211500.mov,d4_p2_z0,3031,3311,3171
5795,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/22/CAMHDA301-20170922T211500.mov,d4_p2_z0,4401,4831,4616
5796,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/23/CAMHDA301-20170923T001500.mov,d4_p2_z0,3071,3381,3226
5797,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/23/CAMHDA301-20170923T001500.mov,d4_p2_z0,4431,4861,4646
5798,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/23/CAMHDA301-20170923T031500.mov,d4_p2_z0,3051,3371,3211
5799,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/23/CAMHDA301-20170923T031500.mov,d4_p2_z0,4411,4851,4631
5800,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/23/CAMHDA301-20170923T061500.mov,d4_p2_z0,3151,3361,3256
5801,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/23/CAMHDA301-20170923T061500.mov,d4_p2_z0,4411,4841,4626
5802,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/23/CAMHDA301-20170923T091500.mov,d4_p2_z0,3021,3351,3186
5803,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/23/CAMHDA301-20170923T091500.mov,d4_p2_z0,4401,4831,4616
5804,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/23/CAMHDA301-20170923T121500.mov,d4_p2_z0,3141,3201,3171
5805,/RS03ASHS/PN03B/06-CAMHDA301/2017/09/23/CAMHDA301-20170923T121500.mov,d4_p2_z0,4621,4831,4726
